node_A,node_B,time_days,city_sex_worker,score,sex_type_A,sex_type_B,sex_type_C
114063,98667,734367,81,1,1,1,1
114935,235028,734367,2,1,1,-1,1
114937,8051,734367,143,1,0,0,0
114232,135750,734367,2,1,1,1,1
112271,227231,734367,2,1,0,1,0
110952,235001,734367,253,-1,1,-1,-1
108384,208868,734367,56,1,1,0,1
114516,152790,734367,259,1,0,-1,1
114936,8051,734367,143,-1,0,0,0
114942,153931,734367,2,1,1,1,1
114934,226793,734367,56,1,1,1,1
64510,40204,734367,68,1,1,0,0
114232,107999,734367,2,1,1,0,1
114063,192353,734367,81,-1,1,1,1
114925,221012,734367,107,1,0,-1,1
114638,4250,734367,2,1,1,0,1
113187,223015,734367,2,1,1,0,1
114943,200796,734367,270,-1,1,-1,1
114017,235081,734367,2,1,1,-1,1
100140,235089,734367,268,1,1,1,-1
105288,56838,734367,2,1,1,1,1
113595,164593,734367,2,1,1,0,1
112345,152962,734367,2,1,1,1,1
55395,158831,734367,68,1,-1,-1,1
108466,234887,734367,68,1,1,-1,-1
111982,69419,734367,143,1,0,1,0
111884,223421,734367,2,1,1,0,1
93746,27048,734367,68,1,0,0,-1
113111,91641,734367,2,1,1,-1,1
113868,10683,734367,2,1,1,1,1
114906,137666,734368,271,1,1,0,1
114991,218692,734368,56,1,0,0,0
93746,142964,734368,68,1,1,0,0
114956,137666,734368,271,1,1,1,1
75768,212425,734368,68,1,0,-1,1
114869,144871,734368,259,1,1,0,1
113140,30044,734368,138,1,0,1,1
114970,234070,734368,271,1,-1,1,-1
111281,43504,734368,2,1,0,1,1
113111,10317,734368,2,1,1,-1,1
115003,67438,734368,88,1,1,0,1
113687,161289,734368,228,-1,0,0,0
107291,209926,734368,56,1,1,1,1
113868,130509,734368,2,1,1,0,1
114825,180338,734368,2,1,1,0,1
112753,185714,734368,2,1,0,0,1
114968,67502,734368,56,1,0,0,1
114974,221012,734368,107,1,1,-1,1
106530,128739,734368,68,1,1,-1,-1
112345,23926,734368,2,1,1,1,1
114971,218321,734368,270,1,-1,1,-1
114555,211861,734368,94,1,1,-1,1
112619,136456,734368,134,1,1,-1,1
112565,59024,734368,56,1,1,1,1
114986,53081,734368,107,1,0,0,1
112389,23926,734368,2,1,1,1,1
112156,175661,734368,56,1,1,1,1
105541,158306,734368,94,1,1,-1,1
113358,192659,734368,2,0,1,-1,1
114980,220009,734368,68,1,0,0,1
114967,9877,734368,68,-1,0,0,0
114990,177967,734368,2,1,1,1,1
114920,112659,734368,56,1,1,1,1
114967,183703,734368,68,-1,0,0,0
114979,97132,734368,143,0,0,0,1
114752,57160,734368,88,1,1,0,1
114954,219748,734368,81,1,0,0,1
114972,99145,734368,259,1,1,1,1
115035,219545,734369,94,1,1,0,1
104537,221012,734369,107,1,0,-1,1
108084,18263,734369,88,1,1,-1,1
114575,156125,734369,107,1,1,1,0
112846,65422,734369,94,1,1,-1,1
115011,39947,734369,81,1,1,0,1
115004,234237,734369,2,1,1,1,1
114555,208438,734369,94,1,1,-1,1
105172,185305,734369,81,1,1,1,1
114061,221012,734369,107,1,1,-1,1
111040,65422,734369,94,-1,1,-1,1
106476,92361,734369,88,1,1,1,1
114112,194283,734369,259,-1,0,0,0
111281,143345,734369,2,1,1,1,1
111436,208540,734369,143,1,0,0,-1
95207,184548,734369,88,0,1,1,1
62957,207122,734369,68,-1,0,0,0
111281,118407,734369,2,1,1,1,1
115033,65422,734369,94,1,1,-1,1
108591,56351,734369,2,1,1,1,0
112448,36566,734369,81,1,1,0,1
115030,208540,734369,143,1,1,0,-1
108591,7616,734369,2,1,1,1,1
114575,106838,734369,107,1,1,1,1
115033,219545,734369,94,1,1,-1,1
110952,229256,734369,253,1,1,-1,-1
115013,134818,734369,88,1,1,1,1
113687,230714,734369,228,1,1,0,1
115015,210106,734369,2,1,1,-1,1
115017,209802,734369,2,1,1,-1,-1
113431,235478,734369,68,1,0,1,1
98037,207122,734369,68,1,-1,-1,1
108775,185949,734369,56,1,1,0,1
109079,56860,734369,88,1,1,0,1
113187,8996,734369,2,1,1,1,1
111137,137651,734370,171,1,1,0,0
115054,209802,734370,2,1,1,1,1
115126,128181,734370,2,1,1,1,1
114931,235301,734370,253,1,-1,1,1
75209,10443,734370,2,1,1,1,1
115055,61458,734370,2,1,0,0,1
113868,1113,734370,2,1,0,1,1
114972,144871,734370,259,1,1,0,1
103550,196325,734370,68,1,1,1,0
114157,32131,734370,143,1,1,1,1
109914,228959,734370,94,1,1,-1,1
115051,235468,734370,143,1,0,0,1
61391,234669,734370,94,1,1,1,1
112723,62396,734370,2,0,1,-1,1
105214,125531,734370,68,0,1,1,1
105217,223041,734370,2,1,0,-1,1
111949,176415,734370,134,1,-1,-1,-1
114962,233643,734370,143,1,1,1,1
115058,61458,734370,2,1,1,0,1
115037,75398,734370,81,1,0,1,1
115040,55567,734370,88,1,0,1,1
115111,189634,734371,94,1,1,1,1
113584,118101,734371,94,1,1,1,1
110327,82605,734371,180,1,1,1,1
112505,193360,734371,68,1,1,1,1
113586,77920,734371,107,1,1,-1,1
115106,209802,734371,2,1,1,1,1
113829,157841,734371,2,-1,1,-1,-1
114968,175661,734371,56,1,1,-1,1
115109,183081,734371,88,1,1,0,1
105761,195291,734371,259,-1,1,1,1
115085,235342,734371,2,1,0,0,1
70776,213476,734371,107,1,1,-1,0
109751,52948,734371,107,1,1,0,1
113021,168551,734371,2,1,1,0,1
106980,147647,734371,180,1,0,-1,1
103597,229061,734371,134,1,1,1,-1
102192,235636,734371,2,-1,0,0,-1
110662,10254,734371,107,1,0,-1,1
114516,195291,734371,259,1,0,-1,1
114516,235735,734371,259,1,1,0,1
115011,135197,734371,81,0,1,0,1
115107,210439,734371,81,1,0,-1,1
110846,100475,734371,228,0,1,1,1
111948,147203,734371,2,1,1,-1,1
101093,174353,734371,88,1,1,1,1
115077,39947,734371,81,-1,0,0,0
115079,39947,734371,81,1,1,0,1
114575,43056,734371,107,1,1,1,1
115090,191210,734371,56,-1,1,-1,-1
114430,213476,734371,107,1,1,1,0
115091,135197,734371,81,1,1,1,1
115076,35627,734371,56,1,1,0,1
114457,139391,734371,2,1,1,-1,1
111791,226109,734371,68,1,1,1,1
112015,135848,734371,2,1,1,1,1
115087,233688,734371,56,1,1,0,1
135461,30218,734372,134,1,0,-1,1
114912,136963,734372,180,1,0,1,1
114375,154182,734372,2,1,1,-1,1
115118,61109,734372,88,0,1,1,0
112015,67433,734372,2,1,1,0,1
110144,168684,734372,2,1,0,1,1
115142,179041,734372,143,1,1,-1,1
107950,233853,734372,2,1,1,-1,1
110762,215911,734372,107,1,1,1,1
115151,195111,734372,2,1,1,1,1
113314,115734,734372,2,1,1,-1,1
115173,200796,734372,270,1,1,-1,1
114929,215911,734372,107,-1,1,-1,1
114929,234701,734372,107,-1,0,-1,1
108244,8210,734372,143,1,1,1,1
107024,229195,734372,2,1,1,0,1
115138,165157,734372,94,1,1,-1,1
114183,61427,734372,143,1,1,1,1
115141,179041,734372,143,-1,0,-1,0
115144,233311,734372,2,1,1,0,1
102515,225057,734372,2,1,1,-1,1
110637,16711,734372,2,1,0,1,1
103565,123898,734372,56,1,1,1,1
114112,235580,734372,259,1,1,1,1
114112,187561,734372,259,1,0,1,1
114752,61109,734372,88,1,1,0,1
102673,27293,734372,173,1,1,1,1
114778,148382,734372,56,0,1,1,1
114163,229855,734372,143,-1,-1,0,-1
114600,218461,734373,2,1,1,1,1
105722,199762,734373,2,1,0,1,1
100102,82541,734373,2,1,1,0,1
105045,225423,734373,88,0,1,-1,1
114680,235296,734373,56,1,1,0,1
111967,3480,734373,143,0,0,-1,1
128675,136689,734373,134,-1,0,0,-1
102515,369,734373,2,1,1,-1,1
113595,72292,734373,2,1,1,0,1
90635,61546,734373,2,1,1,0,1
112389,215666,734373,2,1,1,1,1
114575,186755,734373,107,1,0,1,1
108775,214504,734373,56,1,1,-1,1
90635,61546,734373,2,1,0,0,1
115180,200796,734373,270,1,0,0,1
115179,5114,734373,2,1,0,1,1
112215,27260,734373,2,1,-1,0,1
113431,233274,734373,68,-1,0,1,1
115155,208540,734373,143,1,1,1,-1
114929,111494,734373,107,1,0,-1,1
115188,8210,734373,143,1,0,1,-1
107982,39947,734373,81,1,1,1,1
115182,50775,734373,2,1,0,0,1
114804,126897,734373,2,1,0,1,1
105196,214504,734373,56,1,1,1,1
111006,31403,734373,2,1,1,1,1
115118,165146,734373,88,-1,1,-1,1
115186,130613,734373,2,1,1,1,1
115171,27496,734373,81,1,0,1,1
112843,115695,734373,107,1,1,0,1
114368,217726,734373,143,1,1,0,1
113126,199007,734373,2,1,1,0,1
115223,100158,734374,56,1,0,1,-1
108591,67433,734374,2,1,1,1,1
105288,157102,734374,2,1,1,1,1
113305,216665,734374,143,1,1,1,1
115237,205083,734374,2,1,1,0,1
114980,236073,734374,68,1,0,0,1
114384,207085,734374,81,1,1,0,-1
115236,235987,734374,68,-1,0,0,0
107024,135848,734374,2,1,1,1,1
115198,168642,734374,2,1,1,1,1
135461,1852,734374,134,1,1,0,1
112389,137967,734374,2,1,1,1,0
115138,176538,734374,94,1,1,-1,1
114780,208206,734374,88,1,1,-1,1
62957,222138,734374,68,1,-1,1,-1
115106,155383,734374,2,1,1,1,0
114547,229742,734374,253,0,1,-1,1
114776,128739,734374,68,1,1,0,0
115199,152790,734374,259,1,0,-1,1
113187,235614,734374,2,1,0,0,1
115207,156546,734374,2,1,1,1,1
107877,235800,734374,2,0,0,1,1
112610,202956,734374,259,1,1,-1,1
115090,226571,734374,56,-1,-1,-1,-1
115195,166364,734374,56,1,0,1,1
114970,215772,734374,271,0,0,1,-1
113868,144150,734374,2,1,1,1,1
115238,235841,734374,143,1,1,-1,1
110689,176726,734374,81,1,1,-1,1
115239,158831,734374,68,1,1,-1,-1
115232,96325,734374,143,1,1,1,1
114077,72835,734375,171,1,1,-1,1
115268,21961,734375,56,0,0,1,1
115199,234636,734375,259,1,1,-1,1
114691,233987,734375,2,1,1,1,1
114962,236115,734375,143,1,1,1,1
111006,150040,734375,2,1,1,1,1
114227,30148,734375,56,1,1,1,1
115262,204758,734375,259,1,0,-1,1
108474,236290,734375,94,1,0,0,1
112345,191937,734375,2,-1,0,0,0
104926,226817,734375,259,1,1,0,1
102515,153884,734375,2,1,1,-1,1
114782,235690,734375,68,1,-1,0,-1
105196,13465,734375,56,1,1,0,1
115260,236449,734375,81,1,0,-1,1
102515,1637,734375,2,1,1,-1,1
105256,229364,734375,81,1,-1,-1,1
115259,11966,734375,68,0,0,0,-1
109400,107929,734375,81,1,1,1,1
107877,220550,734375,2,1,1,0,1
115265,151521,734375,68,-1,0,1,1
111285,30148,734375,56,1,1,-1,1
114231,79304,734376,143,1,1,0,1
103565,160840,734376,56,1,1,1,1
114962,208540,734376,143,-1,1,1,-1
114637,218744,734376,271,1,0,1,1
112360,163910,734376,94,0,1,1,1
112836,45001,734376,2,-1,0,0,0
114232,183408,734376,2,1,1,1,1
111436,79304,734376,143,1,1,1,1
101906,144962,734376,259,1,1,0,1
113561,201359,734376,107,1,1,-1,1
106935,163910,734376,94,1,0,1,1
115281,199912,734376,253,1,0,0,1
113791,212966,734376,68,1,1,-1,1
97299,223041,734376,2,1,1,-1,1
101450,163910,734376,94,1,0,1,1
82580,59656,734376,138,1,1,0,1
114778,160840,734376,56,1,1,1,1
115274,171115,734376,171,1,1,0,1
115265,211797,734376,68,1,-1,1,1
111281,215265,734376,2,1,1,1,1
110007,163910,734376,94,1,1,0,1
108474,163910,734376,94,1,0,-1,1
115320,204884,734377,56,1,1,1,-1
114782,235502,734377,68,0,-1,1,-1
112086,236656,734377,94,0,1,0,1
113276,191742,734377,143,-1,0,-1,-1
24327,48354,734377,88,1,1,1,1
98631,178908,734377,81,1,1,1,1
94162,8219,734377,68,1,1,0,1
115309,236682,734377,270,1,0,-1,-1
114787,135898,734377,56,-1,0,0,1
115303,183703,734377,68,1,0,1,-1
109357,144458,734377,94,1,1,1,1
36640,160076,734377,94,1,1,1,1
115321,166115,734377,143,1,0,1,1
109357,144458,734377,94,1,0,1,1
114555,144458,734377,94,1,1,-1,1
137748,144458,734377,94,0,1,-1,1
119131,236656,734377,94,-1,1,1,-1
113868,67458,734377,2,1,1,0,1
114521,233936,734377,88,0,1,0,1
112360,236656,734377,94,1,0,1,1
105217,100195,734377,2,1,1,-1,1
113776,114058,734378,2,1,1,0,1
116076,218224,734378,143,0,-1,-1,-1
98039,135197,734378,81,1,1,1,1
105288,114058,734378,2,1,0,1,1
106318,177824,734378,2,1,0,1,1
107982,93233,734378,81,1,1,1,1
115326,236151,734378,2,1,1,-1,-1
115357,52948,734378,107,1,1,0,1
115338,189306,734378,134,0,0,0,0
114457,14295,734378,2,1,1,-1,1
115346,164592,734378,68,0,0,-1,-1
101501,218363,734378,88,1,1,0,1
115349,1593,734378,2,1,1,0,1
115340,10329,734378,2,1,1,1,1
112753,235476,734378,2,1,0,0,1
112139,221012,734378,107,1,1,-1,1
114112,231043,734378,259,1,0,1,1
108594,218224,734378,143,-1,0,0,0
99334,148992,734378,88,1,1,1,1
115330,67502,734378,56,1,0,0,1
112619,189306,734378,134,1,1,0,0
111040,209828,734378,94,-1,0,-1,1
115387,119702,734379,268,1,0,1,1
115390,237051,734379,271,-1,0,-1,1
109029,235193,734379,2,1,1,0,1
115345,190488,734379,253,1,0,1,1
115379,221366,734379,171,-1,-1,0,0
111336,236260,734379,68,-1,0,0,0
111006,7151,734379,2,1,1,1,1
115370,106183,734379,68,1,1,1,0
109905,236323,734379,269,0,1,-1,1
115107,235352,734379,81,1,0,-1,1
112622,175548,734379,2,1,1,1,1
111222,234081,734379,180,1,1,1,1
115398,104041,734379,180,1,0,1,1
108384,63267,734379,56,1,1,-1,1
113944,136963,734379,180,1,1,-1,1
115389,237051,734379,271,-1,0,0,0
114934,219058,734379,56,1,-1,1,1
101093,235187,734379,88,1,1,1,1
114157,41331,734379,143,1,1,1,1
115394,237051,734379,271,1,0,-1,1
115330,227202,734379,56,1,1,0,1
115330,98953,734379,56,0,-1,-1,1
114637,237051,734379,271,1,0,0,1
83822,172377,734379,107,1,1,0,0
115382,178136,734379,134,1,0,0,0
112120,55195,734379,56,1,0,0,1
115401,158831,734379,68,1,1,-1,1
113493,229261,734379,2,1,0,-1,0
113162,236087,734379,107,1,0,0,0
113868,42973,734379,2,1,1,1,1
115371,106183,734379,68,1,0,1,0
111006,93252,734379,2,1,1,0,1
106221,236789,734379,88,1,0,1,1
82810,237122,734379,259,-1,1,0,-1
115377,107691,734379,134,1,0,-1,1
115357,32916,734379,107,1,1,1,1
94710,209573,734379,2,-1,-1,-1,-1
115391,121913,734379,56,1,0,1,1
114000,119702,734379,268,1,1,1,1
112846,192323,734379,94,1,1,-1,1
114600,230218,734379,2,1,1,1,1
113467,136107,734379,94,1,0,0,1
115199,235735,734379,259,1,1,-1,1
115349,206974,734379,2,1,1,1,1
114157,32131,734380,143,1,0,1,1
111653,148190,734380,94,1,1,0,1
115280,208540,734380,143,1,1,0,0
94041,144962,734380,259,1,0,0,1
114575,183752,734380,107,1,1,1,1
99893,223875,734380,271,-1,0,-1,-1
114641,197967,734380,68,1,0,-1,1
115370,230190,734380,68,1,-1,0,-1
106271,237150,734380,88,-1,0,0,1
115421,220009,734380,68,1,0,-1,1
102256,237209,734380,68,1,1,-1,1
115435,224268,734380,2,1,1,-1,1
107028,231629,734380,2,1,1,1,1
115151,92817,734380,2,1,1,1,1
113626,8105,734380,68,1,1,1,1
112860,226220,734380,2,1,1,1,1
106271,237150,734380,88,-1,1,0,1
110460,93233,734380,81,1,1,1,1
115406,236399,734380,173,1,0,0,0
115429,154283,734380,2,-1,0,0,0
115417,231965,734380,2,1,1,-1,1
112156,218692,734380,56,1,1,1,1
115432,235728,734380,68,1,0,1,0
102515,225057,734380,2,1,1,-1,1
112156,228939,734380,56,1,1,0,1
108594,216665,734380,143,-1,-1,-1,-1
114231,112192,734380,143,1,1,-1,1
112118,57067,734380,56,1,1,-1,-1
115411,235690,734380,68,0,1,1,-1
115441,237097,734380,2,1,1,0,0
90129,137666,734380,271,1,1,0,-1
115394,137666,734381,271,1,0,0,-1
108457,52948,734381,107,1,1,0,1
92223,236449,734381,81,1,1,-1,1
113864,236240,734381,107,1,0,0,1
114457,6733,734381,2,1,0,-1,1
115446,227142,734381,271,1,0,0,1
114870,221285,734381,2,0,0,0,0
115491,102235,734381,88,1,1,-1,1
114112,237024,734381,259,1,1,0,1
115505,6032,734381,253,1,1,1,1
105196,30148,734381,56,1,1,1,1
114227,167241,734381,56,1,1,0,1
115330,149840,734381,56,1,1,0,1
115511,158831,734381,68,0,-1,-1,1
103027,167241,734381,56,1,1,0,1
115040,57160,734381,88,1,1,1,1
102256,236073,734381,68,1,1,-1,1
115432,237358,734381,68,1,0,0,0
115237,233823,734381,2,1,1,0,1
64921,237106,734381,228,1,1,0,1
113595,57160,734381,2,1,1,1,1
109357,65422,734381,94,1,1,1,1
108507,56840,734381,68,1,1,-1,1
102256,6224,734381,68,1,1,0,1
113346,178013,734381,2,1,1,0,0
114942,157102,734381,2,1,1,-1,1
76391,96449,734381,138,1,1,1,1
102017,173194,734381,2,1,0,1,1
102515,186339,734381,2,1,1,-1,1
108301,225721,734381,268,1,0,0,0
115345,229742,734381,253,1,0,1,1
114516,144871,734381,259,0,1,0,-1
115443,187610,734381,2,-1,0,0,0
113187,57160,734381,2,1,1,-1,1
98039,87926,734381,81,1,1,1,1
115501,167241,734381,56,1,0,0,1
101600,217224,734381,56,-1,-1,0,0
115442,219041,734381,2,1,1,0,1
115445,137903,734381,2,1,0,-1,1
115454,237018,734381,2,1,1,1,1
115326,237097,734381,2,1,-1,0,-1
114962,131338,734381,143,1,1,-1,1
115531,220009,734382,68,1,0,0,1
90124,237051,734382,271,1,1,1,1
115377,200095,734382,134,1,1,1,1
89942,218613,734382,68,1,0,-1,1
114972,227484,734382,259,1,1,1,1
98692,56837,734382,56,1,1,-1,1
90140,237051,734382,271,1,1,-1,-1
115551,232496,734382,268,1,0,-1,1
115552,146973,734382,81,0,1,0,1
115549,181914,734382,94,-1,1,1,0
114931,54738,734382,253,1,0,1,1
113446,192323,734382,94,1,0,1,1
114300,159249,734382,56,1,1,1,-1
94654,222495,734382,2,1,1,-1,1
115345,232961,734382,253,1,0,0,0
112635,20473,734382,56,1,1,-1,1
114962,82503,734382,143,1,0,1,1
112498,230950,734382,81,1,0,0,0
115515,159375,734382,81,0,1,0,1
115040,55567,734382,88,1,1,1,1
115516,29632,734382,138,1,1,-1,1
115443,175640,734382,2,1,1,1,1
113738,7611,734382,143,1,0,1,1
115514,187610,734382,2,1,1,-1,1
98066,167363,734382,2,1,1,1,1
115207,183701,734382,2,1,1,1,1
110820,237051,734382,271,1,0,-1,0
115544,236151,734382,2,1,1,0,1
112823,230950,734382,81,1,-1,-1,1
90131,237051,734382,271,0,1,-1,-1
115545,183081,734382,88,1,1,1,1
108797,235193,734383,2,1,1,0,1
105054,237462,734383,88,1,1,-1,1
114787,127701,734383,56,0,1,-1,1
72095,109585,734383,88,1,1,0,1
114936,8210,734383,143,-1,-1,-1,1
115559,231965,734383,2,1,1,-1,1
115562,53073,734383,94,1,1,1,1
112825,207887,734383,2,1,1,0,1
55072,65422,734383,94,1,1,1,1
115126,196973,734383,2,1,1,1,1
110144,229207,734383,2,1,1,0,1
112015,223041,734383,2,1,1,1,1
87233,228793,734383,68,1,1,0,1
113428,154161,734383,88,1,1,-1,1
115583,237769,734383,268,1,1,1,1
115561,202238,734383,88,1,1,1,1
114972,227484,734383,259,1,1,1,1
115545,202238,734383,88,0,1,1,1
64961,61325,734383,228,1,1,1,0
84918,197967,734383,68,-1,-1,0,-1
115015,181190,734383,2,1,1,-1,1
78552,211797,734383,68,1,1,1,1
110573,235661,734383,88,1,1,1,1
111884,171811,734383,2,1,1,0,1
105722,47367,734383,2,1,1,1,1
114962,148414,734383,143,1,1,1,1
115126,157887,734383,2,1,0,1,1
113162,43056,734383,107,-1,0,0,1
115126,21833,734384,2,1,0,1,1
112139,61443,734384,107,1,1,-1,1
109552,56860,734384,88,1,1,1,1
111281,46350,734384,2,1,1,1,1
93659,85876,734384,81,1,1,-1,1
98039,219748,734384,81,1,0,0,1
115138,143772,734384,94,1,0,-1,1
94605,98778,734384,2,1,1,0,1
112215,199007,734384,2,1,1,-1,1
115600,19094,734384,2,1,1,-1,1
98228,237788,734384,2,1,0,1,1
65891,224152,734384,2,-1,1,-1,-1
112015,72572,734384,2,1,1,1,0
108969,232081,734384,2,1,1,1,1
107855,237648,734384,68,1,1,1,1
115589,219748,734384,81,1,1,1,1
112860,226220,734384,2,1,1,1,1
114336,1464,734385,2,1,1,1,1
115674,135197,734385,81,1,1,1,1
98692,175661,734385,56,1,1,-1,1
115680,221012,734385,107,1,0,-1,1
101589,108695,734385,94,0,1,1,1
115636,67502,734385,56,-1,-1,0,-1
111723,128618,734385,2,1,1,-1,1
115505,227246,734385,253,1,1,1,1
115138,126728,734385,94,1,1,-1,0
106222,108420,734385,138,1,1,0,0
112306,107691,734385,2,-1,1,0,1
100407,102020,734385,81,0,1,1,1
107085,60110,734385,271,0,1,1,0
109751,235743,734385,107,1,0,1,1
114109,126629,734385,88,1,1,1,1
112271,225831,734385,2,1,1,1,1
115640,208540,734385,143,1,1,-1,1
114119,162520,734385,253,1,1,-1,1
114516,92765,734385,259,1,1,-1,1
101441,227648,734385,88,1,1,-1,1
110845,100195,734385,2,1,1,0,1
114925,221012,734385,107,1,0,-1,1
115673,237992,734385,143,1,0,0,0
112505,235932,734385,68,-1,-1,-1,-1
112745,127369,734385,180,1,1,1,1
113520,83637,734385,2,1,0,-1,1
111583,46986,734385,88,1,1,1,1
115683,235741,734385,88,1,1,0,0
115641,135996,734385,2,1,1,0,1
113595,9725,734385,2,1,1,1,1
113868,208666,734385,2,1,1,0,1
113213,10417,734385,2,-1,0,-1,-1
114902,236752,734385,68,1,1,1,1
115378,9941,734385,68,-1,1,1,0
112294,28989,734385,56,1,1,1,1
112156,175661,734385,56,1,1,1,1
102515,225057,734385,2,1,1,-1,1
115711,196520,734386,2,1,1,1,-1
111006,101972,734386,2,1,1,1,1
115713,236936,734386,143,1,1,-1,-1
112266,238042,734386,180,1,1,1,1
113949,238081,734386,81,1,1,-1,1
77748,61521,734386,134,1,1,1,1
112753,235476,734386,2,1,0,-1,1
112745,230048,734386,180,-1,0,0,0
113855,214232,734386,2,1,1,1,1
113022,192659,734386,2,1,1,0,1
115722,208023,734386,88,0,0,-1,1
114516,106568,734386,259,1,1,-1,1
113022,11423,734386,2,1,1,1,1
115692,214232,734386,2,1,1,-1,1
115600,223438,734386,2,1,1,-1,1
112860,106111,734386,2,1,1,1,1
115687,127806,734386,2,0,1,0,1
111042,72292,734386,2,1,1,-1,1
115126,177612,734386,2,1,1,1,1
112860,77518,734386,2,1,0,1,1
111042,174643,734386,2,1,0,1,1
114825,5691,734386,2,1,1,1,1
113868,61546,734386,2,1,1,0,1
114936,235468,734386,143,1,1,-1,1
115138,176538,734386,94,1,1,-1,1
115730,238084,734386,253,1,0,-1,1
111653,82136,734386,94,1,1,-1,1
113586,233274,734386,107,1,1,-1,1
115695,79091,734386,88,1,0,-1,1
104133,232232,734386,173,1,0,1,1
105271,238042,734386,180,1,1,1,1
115702,95594,734386,56,1,0,-1,1
115727,238169,734386,173,1,0,1,1
114554,3322,734386,173,1,0,1,0
113493,93252,734386,2,1,0,-1,1
115719,88698,734386,88,1,0,1,1
114555,222476,734387,94,1,1,-1,1
107168,52948,734387,107,1,1,0,1
109961,171135,734387,2,1,1,-1,1
112015,233890,734387,2,1,1,1,1
115751,189351,734387,173,-1,0,0,0
75060,110392,734387,2,0,1,1,1
115754,33762,734387,68,1,1,1,1
115770,59689,734387,81,0,1,0,1
91756,5114,734387,2,1,1,1,1
114385,52948,734387,107,1,1,0,1
114555,160076,734387,94,0,-1,-1,1
114385,61443,734387,107,1,1,-1,1
109214,237150,734387,81,1,0,0,1
115743,137473,734387,143,1,1,1,1
115349,210180,734387,2,1,1,0,1
111053,211320,734387,2,1,1,0,1
115680,221012,734387,107,1,1,-1,1
115151,178013,734387,2,1,1,0,1
113314,158297,734387,2,1,1,0,1
111653,216666,734387,94,1,0,-1,1
115349,92902,734387,2,1,1,0,1
114063,209052,734387,81,1,1,1,1
112753,167372,734387,2,1,1,0,1
109400,66803,734387,81,1,1,1,1
100407,115245,734388,81,1,1,1,1
22469,217373,734388,94,-1,1,-1,1
87592,56152,734388,88,1,1,1,1
112872,96449,734388,2,1,1,1,1
110327,150747,734388,180,1,1,0,1
107982,207085,734388,81,1,1,1,1
104082,237094,734388,68,1,1,-1,1
114112,219981,734388,259,1,1,1,1
114385,18251,734388,107,1,0,0,1
115810,29494,734388,259,1,0,1,1
105214,12748,734388,68,1,0,1,1
112156,25830,734388,56,-1,0,-1,-1
107877,223041,734388,2,1,1,1,1
114004,237769,734388,268,1,0,-1,1
115107,230950,734388,81,1,1,0,1
115782,49772,734388,88,1,1,1,1
114705,157102,734388,2,1,1,-1,1
114705,31752,734388,2,1,1,-1,1
105271,147647,734388,180,1,1,1,1
115442,228665,734388,2,1,1,1,1
115813,214966,734388,2,1,0,1,1
113187,48451,734388,2,1,1,0,1
89586,49772,734388,88,1,1,1,1
115806,227342,734388,2,1,0,-1,1
114619,12748,734388,68,-1,0,1,0
105545,194120,734388,271,1,0,0,1
109961,226157,734388,2,1,1,-1,1
115808,221012,734388,107,1,0,-1,1
115797,150747,734388,180,1,-1,-1,1
107094,221193,734388,271,1,1,1,1
119131,217373,734388,94,1,1,1,1
107877,218711,734388,2,1,1,1,1
102515,238381,734388,2,1,0,0,1
115784,222303,734388,81,1,1,1,1
90887,137890,734388,94,1,1,1,1
114857,221012,734388,107,1,1,-1,1
112156,146036,734388,56,1,1,0,1
100934,218692,734388,56,0,1,0,0
115378,195750,734388,68,1,0,1,1
97780,204553,734388,138,1,1,1,1
106476,136268,734388,88,1,1,1,1
108677,177812,734389,2,1,0,0,1
115378,197625,734389,68,-1,0,0,0
111351,238598,734389,143,1,1,1,1
110805,87926,734389,81,1,1,0,1
115199,209222,734389,259,1,1,-1,1
105575,231415,734389,253,1,1,0,1
105217,210547,734389,2,1,1,-1,1
115837,238593,734389,143,1,0,-1,0
100140,164229,734389,268,1,1,1,-1
113586,233678,734389,107,1,0,-1,1
115816,21018,734389,2,1,0,0,1
115819,71787,734389,2,1,1,-1,1
113868,184462,734389,2,1,1,1,1
115828,237018,734389,2,1,1,1,1
108591,6741,734389,2,1,1,0,1
115829,220448,734389,2,1,1,1,1
115834,185586,734389,2,1,1,-1,1
115838,235193,734389,2,1,1,0,1
